level,station_id,source,msg,detail,pdc_id
error,FRS31PBOUSSENSECOL,syndicat-departemental-denergie-de-la-haute-garonne,le nombre de point de charge de la station n'est pas cohérent avec la liste des points de charge fournie,2 points de charge indiqués pour la station (nbre_pdc) mais 4 points de charge listés,
error,FRS31PVIEILLETOUL,multiples,plusieurs sources pour un même id,"{'syndicat-departemental-denergie-de-la-haute-garonne', 'gireve-2'}",
warning,FRS31PVIEILLETOUL,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos de paiement (paiement_cb) pour une même station,"{'', 'false'}",
warning,FRS31PVIEILLETOUL,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
warning,FRS31PVIEILLETOUL,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
error,FRS31PVIEILLETOUL,syndicat-departemental-denergie-de-la-haute-garonne,le nombre de point de charge de la station n'est pas cohérent avec la liste des points de charge fournie,2 points de charge indiqués pour la station (nbre_pdc) mais 4 points de charge listés,
error,FRS31PEFDJJV,multiples,plusieurs sources pour un même id,"{'syndicat-departemental-denergie-de-la-haute-garonne', 'gireve-2'}",
warning,FRS31PEFDJJV,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos de paiement (paiement_cb) pour une même station,"{'', 'false'}",
warning,FRS31PEFDJJV,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
warning,FRS31PEFDJJV,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
error,FRS31PEFDJJV,syndicat-departemental-denergie-de-la-haute-garonne,le nombre de point de charge de la station n'est pas cohérent avec la liste des points de charge fournie,2 points de charge indiqués pour la station (nbre_pdc) mais 4 points de charge listés,
error,FRS31PSEYSSESEGL,multiples,plusieurs sources pour un même id,"{'syndicat-departemental-denergie-de-la-haute-garonne', 'gireve-2'}",
warning,FRS31PSEYSSESEGL,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos de paiement (paiement_cb) pour une même station,"{'', 'false'}",
warning,FRS31PSEYSSESEGL,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
warning,FRS31PSEYSSESEGL,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
error,FRS31PSEYSSESEGL,syndicat-departemental-denergie-de-la-haute-garonne,le nombre de point de charge de la station n'est pas cohérent avec la liste des points de charge fournie,2 points de charge indiqués pour la station (nbre_pdc) mais 4 points de charge listés,
error,FRS31PBDSPXY,multiples,plusieurs sources pour un même id,"{'syndicat-departemental-denergie-de-la-haute-garonne', 'gireve-2'}",
warning,FRS31PBDSPXY,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos de paiement (paiement_cb) pour une même station,"{'', 'false'}",
warning,FRS31PBDSPXY,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
warning,FRS31PBDSPXY,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
error,FRS31PBDSPXY,syndicat-departemental-denergie-de-la-haute-garonne,le nombre de point de charge de la station n'est pas cohérent avec la liste des points de charge fournie,2 points de charge indiqués pour la station (nbre_pdc) mais 4 points de charge listés,
error,FRS31PLABEGEAUTAN,multiples,plusieurs sources pour un même id,"{'syndicat-departemental-denergie-de-la-haute-garonne', 'gireve-2'}",
warning,FRS31PLABEGEAUTAN,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos de paiement (paiement_cb) pour une même station,"{'', 'false'}",
warning,FRS31PLABEGEAUTAN,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
warning,FRS31PLABEGEAUTAN,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
error,FRS31PLABEGEAUTAN,syndicat-departemental-denergie-de-la-haute-garonne,le nombre de point de charge de la station n'est pas cohérent avec la liste des points de charge fournie,2 points de charge indiqués pour la station (nbre_pdc) mais 4 points de charge listés,
error,FRS31PAURIBCIME,multiples,plusieurs sources pour un même id,"{'syndicat-departemental-denergie-de-la-haute-garonne', 'gireve-2'}",
warning,FRS31PAURIBCIME,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos de paiement (paiement_cb) pour une même station,"{'', 'false'}",
warning,FRS31PAURIBCIME,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
warning,FRS31PAURIBCIME,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
error,FRS31PAURIBCIME,syndicat-departemental-denergie-de-la-haute-garonne,le nombre de point de charge de la station n'est pas cohérent avec la liste des points de charge fournie,2 points de charge indiqués pour la station (nbre_pdc) mais 4 points de charge listés,
error,FRS31PEFRPWM,multiples,plusieurs sources pour un même id,"{'syndicat-departemental-denergie-de-la-haute-garonne', 'gireve-2'}",
warning,FRS31PEFRPWM,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos de paiement (paiement_cb) pour une même station,"{'', 'false'}",
warning,FRS31PEFRPWM,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
warning,FRS31PEFRPWM,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
error,FRS31PEFRPWM,syndicat-departemental-denergie-de-la-haute-garonne,le nombre de point de charge de la station n'est pas cohérent avec la liste des points de charge fournie,2 points de charge indiqués pour la station (nbre_pdc) mais 4 points de charge listés,
error,FRS31PXUVKYK,multiples,plusieurs sources pour un même id,"{'syndicat-departemental-denergie-de-la-haute-garonne', 'gireve-2'}",
warning,FRS31PXUVKYK,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos de paiement (paiement_cb) pour une même station,"{'', 'false'}",
warning,FRS31PXUVKYK,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
warning,FRS31PXUVKYK,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
error,FRS31PXUVKYK,syndicat-departemental-denergie-de-la-haute-garonne,le nombre de point de charge de la station n'est pas cohérent avec la liste des points de charge fournie,2 points de charge indiqués pour la station (nbre_pdc) mais 4 points de charge listés,
error,FRS31PGTTUTH,multiples,plusieurs sources pour un même id,"{'syndicat-departemental-denergie-de-la-haute-garonne', 'gireve-2'}",
warning,FRS31PGTTUTH,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos de paiement (paiement_cb) pour une même station,"{'', 'false'}",
warning,FRS31PGTTUTH,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
warning,FRS31PGTTUTH,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
error,FRS31PGTTUTH,syndicat-departemental-denergie-de-la-haute-garonne,le nombre de point de charge de la station n'est pas cohérent avec la liste des points de charge fournie,2 points de charge indiqués pour la station (nbre_pdc) mais 4 points de charge listés,
error,FRS31PGLTPXT,multiples,plusieurs sources pour un même id,"{'syndicat-departemental-denergie-de-la-haute-garonne', 'gireve-2'}",
warning,FRS31PGLTPXT,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos de paiement (paiement_cb) pour une même station,"{'', 'false'}",
warning,FRS31PGLTPXT,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
warning,FRS31PGLTPXT,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
error,FRS31PGLTPXT,syndicat-departemental-denergie-de-la-haute-garonne,le nombre de point de charge de la station n'est pas cohérent avec la liste des points de charge fournie,2 points de charge indiqués pour la station (nbre_pdc) mais 4 points de charge listés,
error,FRS31PQRKBCC,multiples,plusieurs sources pour un même id,"{'syndicat-departemental-denergie-de-la-haute-garonne', 'gireve-2'}",
warning,FRS31PQRKBCC,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos de paiement (paiement_cb) pour une même station,"{'', 'false'}",
warning,FRS31PQRKBCC,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
warning,FRS31PQRKBCC,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
error,FRS31PUCRLEP,multiples,plusieurs sources pour un même id,"{'syndicat-departemental-denergie-de-la-haute-garonne', 'gireve-2'}",
warning,FRS31PUCRLEP,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos de paiement (paiement_cb) pour une même station,"{'', 'false'}",
warning,FRS31PUCRLEP,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
warning,FRS31PUCRLEP,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
error,FRS31PUCRLEP,syndicat-departemental-denergie-de-la-haute-garonne,le nombre de point de charge de la station n'est pas cohérent avec la liste des points de charge fournie,2 points de charge indiqués pour la station (nbre_pdc) mais 4 points de charge listés,
error,FRS31PWUKNSS,multiples,plusieurs sources pour un même id,"{'syndicat-departemental-denergie-de-la-haute-garonne', 'gireve-2'}",
warning,FRS31PWUKNSS,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos de paiement (paiement_cb) pour une même station,"{'', 'false'}",
warning,FRS31PWUKNSS,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
warning,FRS31PWUKNSS,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
error,FRS31PWUKNSS,syndicat-departemental-denergie-de-la-haute-garonne,le nombre de point de charge de la station n'est pas cohérent avec la liste des points de charge fournie,2 points de charge indiqués pour la station (nbre_pdc) mais 4 points de charge listés,
error,FRS31PYKUDXS,multiples,plusieurs sources pour un même id,"{'syndicat-departemental-denergie-de-la-haute-garonne', 'gireve-2'}",
warning,FRS31PYKUDXS,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos de paiement (paiement_cb) pour une même station,"{'', 'false'}",
warning,FRS31PYKUDXS,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
warning,FRS31PYKUDXS,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
error,FRS31PYKUDXS,syndicat-departemental-denergie-de-la-haute-garonne,le nombre de point de charge de la station n'est pas cohérent avec la liste des points de charge fournie,2 points de charge indiqués pour la station (nbre_pdc) mais 4 points de charge listés,
error,FRS31PVZFZTP,multiples,plusieurs sources pour un même id,"{'syndicat-departemental-denergie-de-la-haute-garonne', 'gireve-2'}",
warning,FRS31PVZFZTP,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos de paiement (paiement_cb) pour une même station,"{'', 'false'}",
warning,FRS31PVZFZTP,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
warning,FRS31PVZFZTP,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
error,FRS31PVZFZTP,syndicat-departemental-denergie-de-la-haute-garonne,le nombre de point de charge de la station n'est pas cohérent avec la liste des points de charge fournie,2 points de charge indiqués pour la station (nbre_pdc) mais 4 points de charge listés,
error,FRS31PGSXHEQ,multiples,plusieurs sources pour un même id,"{'syndicat-departemental-denergie-de-la-haute-garonne', 'gireve-2'}",
warning,FRS31PGSXHEQ,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos de paiement (paiement_cb) pour une même station,"{'', 'false'}",
warning,FRS31PGSXHEQ,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
warning,FRS31PGSXHEQ,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
error,FRS31PGSXHEQ,syndicat-departemental-denergie-de-la-haute-garonne,le nombre de point de charge de la station n'est pas cohérent avec la liste des points de charge fournie,2 points de charge indiqués pour la station (nbre_pdc) mais 4 points de charge listés,
error,FRS31PNRYGLD,multiples,plusieurs sources pour un même id,"{'syndicat-departemental-denergie-de-la-haute-garonne', 'gireve-2'}",
warning,FRS31PNRYGLD,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos de paiement (paiement_cb) pour une même station,"{'', 'false'}",
warning,FRS31PNRYGLD,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
warning,FRS31PNRYGLD,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
error,FRS31PNRYGLD,syndicat-departemental-denergie-de-la-haute-garonne,le nombre de point de charge de la station n'est pas cohérent avec la liste des points de charge fournie,2 points de charge indiqués pour la station (nbre_pdc) mais 4 points de charge listés,
error,FRS31PUXRGDF,multiples,plusieurs sources pour un même id,"{'syndicat-departemental-denergie-de-la-haute-garonne', 'gireve-2'}",
warning,FRS31PUXRGDF,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos de paiement (paiement_cb) pour une même station,"{'', 'false'}",
warning,FRS31PUXRGDF,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
warning,FRS31PUXRGDF,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
error,FRS31PUXRGDF,syndicat-departemental-denergie-de-la-haute-garonne,le nombre de point de charge de la station n'est pas cohérent avec la liste des points de charge fournie,2 points de charge indiqués pour la station (nbre_pdc) mais 4 points de charge listés,
error,FRS31PXNZPHC,multiples,plusieurs sources pour un même id,"{'syndicat-departemental-denergie-de-la-haute-garonne', 'gireve-2'}",
warning,FRS31PXNZPHC,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos de paiement (paiement_cb) pour une même station,"{'', 'false'}",
warning,FRS31PXNZPHC,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
warning,FRS31PXNZPHC,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
error,FRS31PXNZPHC,syndicat-departemental-denergie-de-la-haute-garonne,le nombre de point de charge de la station n'est pas cohérent avec la liste des points de charge fournie,2 points de charge indiqués pour la station (nbre_pdc) mais 4 points de charge listés,
error,FRS31PWQFNLH,multiples,plusieurs sources pour un même id,"{'syndicat-departemental-denergie-de-la-haute-garonne', 'gireve-2'}",
warning,FRS31PWQFNLH,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos de paiement (paiement_cb) pour une même station,"{'', 'false'}",
warning,FRS31PWQFNLH,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
warning,FRS31PWQFNLH,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
error,FRS31PWQFNLH,syndicat-departemental-denergie-de-la-haute-garonne,le nombre de point de charge de la station n'est pas cohérent avec la liste des points de charge fournie,2 points de charge indiqués pour la station (nbre_pdc) mais 4 points de charge listés,
error,FRS31PMBUWWA,multiples,plusieurs sources pour un même id,"{'syndicat-departemental-denergie-de-la-haute-garonne', 'gireve-2'}",
warning,FRS31PMBUWWA,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos de paiement (paiement_cb) pour une même station,"{'', 'false'}",
warning,FRS31PMBUWWA,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
warning,FRS31PMBUWWA,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
error,FRS31PMBUWWA,syndicat-departemental-denergie-de-la-haute-garonne,le nombre de point de charge de la station n'est pas cohérent avec la liste des points de charge fournie,2 points de charge indiqués pour la station (nbre_pdc) mais 4 points de charge listés,
error,FRS31PPWJRPS,multiples,plusieurs sources pour un même id,"{'syndicat-departemental-denergie-de-la-haute-garonne', 'gireve-2'}",
warning,FRS31PPWJRPS,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos de paiement (paiement_cb) pour une même station,"{'', 'false'}",
warning,FRS31PPWJRPS,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
warning,FRS31PPWJRPS,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
error,FRS31PPWJRPS,syndicat-departemental-denergie-de-la-haute-garonne,le nombre de point de charge de la station n'est pas cohérent avec la liste des points de charge fournie,2 points de charge indiqués pour la station (nbre_pdc) mais 4 points de charge listés,
error,FRS31PHKTRMU,multiples,plusieurs sources pour un même id,"{'syndicat-departemental-denergie-de-la-haute-garonne', 'gireve-2'}",
warning,FRS31PHKTRMU,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos de paiement (paiement_cb) pour une même station,"{'', 'false'}",
warning,FRS31PHKTRMU,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
warning,FRS31PHKTRMU,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
error,FRS31PHKTRMU,syndicat-departemental-denergie-de-la-haute-garonne,le nombre de point de charge de la station n'est pas cohérent avec la liste des points de charge fournie,2 points de charge indiqués pour la station (nbre_pdc) mais 4 points de charge listés,
error,FRS31PTSZVVB,multiples,plusieurs sources pour un même id,"{'syndicat-departemental-denergie-de-la-haute-garonne', 'gireve-2'}",
warning,FRS31PTSZVVB,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos de paiement (paiement_cb) pour une même station,"{'', 'false'}",
warning,FRS31PTSZVVB,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
warning,FRS31PTSZVVB,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
error,FRS31PTSZVVB,syndicat-departemental-denergie-de-la-haute-garonne,le nombre de point de charge de la station n'est pas cohérent avec la liste des points de charge fournie,2 points de charge indiqués pour la station (nbre_pdc) mais 4 points de charge listés,
error,FRS31PSDKRWE,multiples,plusieurs sources pour un même id,"{'syndicat-departemental-denergie-de-la-haute-garonne', 'gireve-2'}",
warning,FRS31PSDKRWE,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos de paiement (paiement_cb) pour une même station,"{'', 'false'}",
warning,FRS31PSDKRWE,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
warning,FRS31PSDKRWE,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
error,FRS31PSDKRWE,syndicat-departemental-denergie-de-la-haute-garonne,le nombre de point de charge de la station n'est pas cohérent avec la liste des points de charge fournie,2 points de charge indiqués pour la station (nbre_pdc) mais 4 points de charge listés,
error,FRS31PNXQUHM,multiples,plusieurs sources pour un même id,"{'syndicat-departemental-denergie-de-la-haute-garonne', 'gireve-2'}",
warning,FRS31PNXQUHM,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos de paiement (paiement_cb) pour une même station,"{'', 'false'}",
warning,FRS31PNXQUHM,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
warning,FRS31PNXQUHM,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
error,FRS31PNXQUHM,syndicat-departemental-denergie-de-la-haute-garonne,le nombre de point de charge de la station n'est pas cohérent avec la liste des points de charge fournie,2 points de charge indiqués pour la station (nbre_pdc) mais 4 points de charge listés,
error,FRS31PVVKNSB,multiples,plusieurs sources pour un même id,"{'syndicat-departemental-denergie-de-la-haute-garonne', 'gireve-2'}",
warning,FRS31PVVKNSB,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos de paiement (paiement_cb) pour une même station,"{'', 'false'}",
warning,FRS31PVVKNSB,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
warning,FRS31PVVKNSB,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
error,FRS31PVVKNSB,syndicat-departemental-denergie-de-la-haute-garonne,le nombre de point de charge de la station n'est pas cohérent avec la liste des points de charge fournie,2 points de charge indiqués pour la station (nbre_pdc) mais 4 points de charge listés,
error,FRS31PFHPGXB,multiples,plusieurs sources pour un même id,"{'syndicat-departemental-denergie-de-la-haute-garonne', 'gireve-2'}",
warning,FRS31PFHPGXB,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos de paiement (paiement_cb) pour une même station,"{'', 'false'}",
warning,FRS31PFHPGXB,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
warning,FRS31PFHPGXB,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
error,FRS31PFHPGXB,syndicat-departemental-denergie-de-la-haute-garonne,le nombre de point de charge de la station n'est pas cohérent avec la liste des points de charge fournie,3 points de charge indiqués pour la station (nbre_pdc) mais 4 points de charge listés,
error,FRS31PSNAMKZ,multiples,plusieurs sources pour un même id,"{'syndicat-departemental-denergie-de-la-haute-garonne', 'gireve-2'}",
warning,FRS31PSNAMKZ,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos de paiement (paiement_cb) pour une même station,"{'', 'false'}",
warning,FRS31PSNAMKZ,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
warning,FRS31PSNAMKZ,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
error,FRS31PSNAMKZ,syndicat-departemental-denergie-de-la-haute-garonne,le nombre de point de charge de la station n'est pas cohérent avec la liste des points de charge fournie,2 points de charge indiqués pour la station (nbre_pdc) mais 4 points de charge listés,
error,FRS31PZFDBZE,multiples,plusieurs sources pour un même id,"{'syndicat-departemental-denergie-de-la-haute-garonne', 'gireve-2'}",
warning,FRS31PZFDBZE,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos de paiement (paiement_cb) pour une même station,"{'', 'false'}",
warning,FRS31PZFDBZE,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
warning,FRS31PZFDBZE,syndicat-departemental-denergie-de-la-haute-garonne,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Accessible mais non réservé PMR', 'Accessibilité inconnue'}",
